,order,family_name,family_description,family_code,code,com_name,sci_name,genus,species
196,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,rinduc,Ring-necked Duck,Aythya collaris,Aythya,collaris
197,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,ferduc,Ferruginous Duck,Aythya nyroca,Aythya,nyroca
198,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,madpoc1,Madagascar Pochard,Aythya innotata,Aythya,innotata
199,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,baepoc1,Baer's Pochard,Aythya baeri,Aythya,baeri
200,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,wheduc1,Hardhead,Aythya australis,Aythya,australis
201,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,tufduc,Tufted Duck,Aythya fuligula,Aythya,fuligula
202,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,nezsca1,New Zealand Scaup,Aythya novaeseelandiae,Aythya,novaeseelandiae
203,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,gresca,Greater Scaup,Aythya marila,Aythya,marila
204,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,lessca,Lesser Scaup,Aythya affinis,Aythya,affinis
205,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,steeid,Steller's Eider,Polysticta stelleri,Polysticta,stelleri
206,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,speeid,Spectacled Eider,Somateria fischeri,Somateria,fischeri
207,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,kineid,King Eider,Somateria spectabilis,Somateria,spectabilis
208,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,comeid,Common Eider,Somateria mollissima,Somateria,mollissima
209,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,harduc,Harlequin Duck,Histrionicus histrionicus,Histrionicus,histrionicus
210,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,labduc,Labrador Duck,Camptorhynchus labradorius,Camptorhynchus,labradorius
211,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,sursco,Surf Scoter,Melanitta perspicillata,Melanitta,perspicillata
212,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,whwsco3,Velvet Scoter,Melanitta fusca,Melanitta,fusca
213,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,whwsco2,White-winged Scoter,Melanitta deglandi,Melanitta,deglandi
214,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,whwsco1,Stejneger's Scoter,Melanitta stejnegeri,Melanitta,stejnegeri
215,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,blksco1,Common Scoter,Melanitta nigra,Melanitta,nigra
216,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,blksco2,Black Scoter,Melanitta americana,Melanitta,americana
217,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,lotduc,Long-tailed Duck,Clangula hyemalis,Clangula,hyemalis
218,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,buffle,Bufflehead,Bucephala albeola,Bucephala,albeola
219,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,comgol,Common Goldeneye,Bucephala clangula,Bucephala,clangula
220,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,bargol,Barrow's Goldeneye,Bucephala islandica,Bucephala,islandica
221,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,smew,Smew,Mergellus albellus,Mergellus,albellus
222,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,hoomer,Hooded Merganser,Lophodytes cucullatus,Lophodytes,cucullatus
223,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,auimer1,Auckland Islands Merganser,Mergus australis,Mergus,australis
224,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,commer,Common Merganser,Mergus merganser,Mergus,merganser
225,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,bramer1,Brazilian Merganser,Mergus octosetaceus,Mergus,octosetaceus
226,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,rebmer,Red-breasted Merganser,Mergus serrator,Mergus,serrator
227,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,scsmer1,Scaly-sided Merganser,Mergus squamatus,Mergus,squamatus
228,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,blhduc1,Black-headed Duck,Heteronetta atricapilla,Heteronetta,atricapilla
229,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,masduc,Masked Duck,Nomonyx dominicus,Nomonyx,dominicus
230,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,rudduc,Ruddy Duck,Oxyura jamaicensis,Oxyura,jamaicensis
231,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,andduc1,Andean Duck,Oxyura ferruginea,Oxyura,ferruginea
232,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,whhduc1,White-headed Duck,Oxyura leucocephala,Oxyura,leucocephala
233,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,macduc1,Maccoa Duck,Oxyura maccoa,Oxyura,maccoa
234,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,lakduc1,Lake Duck,Oxyura vittata,Oxyura,vittata
235,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,blbduc1,Blue-billed Duck,Oxyura australis,Oxyura,australis
236,Anseriformes,Anatidae,"Ducks, Geese, and Waterfowl",anatid1,musduc1,Musk Duck,Biziura lobata,Biziura,lobata
237,Galliformes,Megapodiidae,Megapodes,megapo1,ausbrt1,Australian Brushturkey,Alectura lathami,Alectura,lathami
238,Galliformes,Megapodiidae,Megapodes,megapo1,watbrt1,Wattled Brushturkey,Aepypodius arfakianus,Aepypodius,arfakianus
239,Galliformes,Megapodiidae,Megapodes,megapo1,brubrt1,Waigeo Brushturkey,Aepypodius bruijnii,Aepypodius,bruijnii
240,Galliformes,Megapodiidae,Megapodes,megapo1,rebbrt1,Red-billed Brushturkey,Talegalla cuvieri,Talegalla,cuvieri
241,Galliformes,Megapodiidae,Megapodes,megapo1,bkbbrt1,Yellow-legged Brushturkey,Talegalla fuscirostris,Talegalla,fuscirostris
242,Galliformes,Megapodiidae,Megapodes,megapo1,bncbrt1,Red-legged Brushturkey,Talegalla jobiensis,Talegalla,jobiensis
243,Galliformes,Megapodiidae,Megapodes,megapo1,mallee1,Malleefowl,Leipoa ocellata,Leipoa,ocellata
244,Galliformes,Megapodiidae,Megapodes,megapo1,maleo1,Maleo,Macrocephalon maleo,Macrocephalon,maleo
245,Galliformes,Megapodiidae,Megapodes,megapo1,molscr1,Moluccan Scrubfowl,Eulipoa wallacei,Eulipoa,wallacei
246,Galliformes,Megapodiidae,Megapodes,megapo1,niuscr1,Niuafoou Scrubfowl,Megapodius pritchardii,Megapodius,pritchardii
247,Galliformes,Megapodiidae,Megapodes,megapo1,micscr1,Micronesian Scrubfowl,Megapodius laperouse,Megapodius,laperouse
248,Galliformes,Megapodiidae,Megapodes,megapo1,nicscr1,Nicobar Scrubfowl,Megapodius nicobariensis,Megapodius,nicobariensis
249,Galliformes,Megapodiidae,Megapodes,megapo1,tabscr1,Tabon Scrubfowl,Megapodius cumingii,Megapodius,cumingii
250,Galliformes,Megapodiidae,Megapodes,megapo1,sulscr1,Sula Scrubfowl,Megapodius bernsteinii,Megapodius,bernsteinii
251,Galliformes,Megapodiidae,Megapodes,megapo1,tanscr1,Tanimbar Scrubfowl,Megapodius tenimberensis,Megapodius,tenimberensis
252,Galliformes,Megapodiidae,Megapodes,megapo1,dusscr2,Dusky Scrubfowl,Megapodius freycinet,Megapodius,freycinet
253,Galliformes,Megapodiidae,Megapodes,megapo1,dusscr3,Biak Scrubfowl,Megapodius geelvinkianus,Megapodius,geelvinkianus
254,Galliformes,Megapodiidae,Megapodes,megapo1,forscr1,Forsten's Scrubfowl,Megapodius forsteni,Megapodius,forsteni
255,Galliformes,Megapodiidae,Megapodes,megapo1,melscr1,Melanesian Scrubfowl,Megapodius eremita,Megapodius,eremita
256,Galliformes,Megapodiidae,Megapodes,megapo1,vanscr1,Vanuatu Scrubfowl,Megapodius layardi,Megapodius,layardi
257,Galliformes,Megapodiidae,Megapodes,megapo1,negscr1,New Guinea Scrubfowl,Megapodius decollatus,Megapodius,decollatus
258,Galliformes,Megapodiidae,Megapodes,megapo1,orfscr1,Orange-footed Scrubfowl,Megapodius reinwardt,Megapodius,reinwardt
259,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,placha,Plain Chachalaca,Ortalis vetula,Ortalis,vetula
260,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,grhcha1,Gray-headed Chachalaca,Ortalis cinereiceps,Ortalis,cinereiceps
261,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,chwcha1,Chestnut-winged Chachalaca,Ortalis garrula,Ortalis,garrula
262,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,ruvcha1,Rufous-vented Chachalaca,Ortalis ruficauda,Ortalis,ruficauda
263,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,ruhcha1,Rufous-headed Chachalaca,Ortalis erythroptera,Ortalis,erythroptera
264,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,rubcha1,Rufous-bellied Chachalaca,Ortalis wagleri,Ortalis,wagleri
265,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,wemcha1,West Mexican Chachalaca,Ortalis poliocephala,Ortalis,poliocephala
266,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,chacha1,Chaco Chachalaca,Ortalis canicollis,Ortalis,canicollis
267,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,whbcha1,White-bellied Chachalaca,Ortalis leucogastra,Ortalis,leucogastra
268,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,colcha1,Colombian Chachalaca,Ortalis columbiana,Ortalis,columbiana
269,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,specha3,Speckled Chachalaca,Ortalis guttata,Ortalis,guttata
270,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,specha2,East Brazilian Chachalaca,Ortalis araucuan,Ortalis,araucuan
271,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,specha4,Scaled Chachalaca,Ortalis squamata,Ortalis,squamata
272,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,varcha1,Variable Chachalaca,Ortalis motmot,Ortalis,motmot
273,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,bubcha1,Buff-browed Chachalaca,Ortalis superciliaris,Ortalis,superciliaris
274,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,batgua1,Band-tailed Guan,Penelope argyrotis,Penelope,argyrotis
275,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,beagua1,Bearded Guan,Penelope barbata,Penelope,barbata
276,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,baugua1,Baudo Guan,Penelope ortoni,Penelope,ortoni
277,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,andgua1,Andean Guan,Penelope montagnii,Penelope,montagnii
278,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,margua1,Marail Guan,Penelope marail,Penelope,marail
279,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,rumgua1,Rusty-margined Guan,Penelope superciliaris,Penelope,superciliaris
280,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,refgua1,Red-faced Guan,Penelope dabbenei,Penelope,dabbenei
281,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,spigua1,Spix's Guan,Penelope jacquacu,Penelope,jacquacu
282,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,cregua1,Crested Guan,Penelope purpurascens,Penelope,purpurascens
283,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,caugua1,Cauca Guan,Penelope perspicax,Penelope,perspicax
284,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,whwgua1,White-winged Guan,Penelope albipennis,Penelope,albipennis
285,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,dulgua1,Dusky-legged Guan,Penelope obscura,Penelope,obscura
286,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,whcgua1,White-crested Guan,Penelope pileata,Penelope,pileata
287,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,chbgua1,Chestnut-bellied Guan,Penelope ochrogaster,Penelope,ochrogaster
288,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,whbgua1,White-browed Guan,Penelope jacucaca,Penelope,jacucaca
289,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,trpgua1,Trinidad Piping-Guan,Pipile pipile,Pipile,pipile
290,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,btpgua1,Blue-throated Piping-Guan,Pipile cumanensis,Pipile,cumanensis
291,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,rtpgua1,Red-throated Piping-Guan,Pipile cujubi,Pipile,cujubi
292,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,bfpgua1,Black-fronted Piping-Guan,Pipile jacutinga,Pipile,jacutinga
293,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,watgua1,Wattled Guan,Aburria aburri,Aburria,aburri
294,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,blagua1,Black Guan,Chamaepetes unicolor,Chamaepetes,unicolor
295,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,siwgua1,Sickle-winged Guan,Chamaepetes goudotii,Chamaepetes,goudotii
296,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,higgua1,Highland Guan,Penelopina nigra,Penelopina,nigra
297,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,horgua1,Horned Guan,Oreophasis derbianus,Oreophasis,derbianus
298,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,noccur1,Nocturnal Curassow,Nothocrax urumutum,Nothocrax,urumutum
299,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,crecur2,Crestless Curassow,Mitu tomentosum,Mitu,tomentosum
300,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,salcur1,Salvin's Curassow,Mitu salvini,Mitu,salvini
301,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,rabcur2,Razor-billed Curassow,Mitu tuberosum,Mitu,tuberosum
302,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,alacur1,Alagoas Curassow,Mitu mitu,Mitu,mitu
303,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,helcur1,Helmeted Curassow,Pauxi pauxi,Pauxi,pauxi
304,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,horcur2,Sira Curassow,Pauxi koepckeae,Pauxi,koepckeae
305,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,horcur3,Horned Curassow,Pauxi unicornis,Pauxi,unicornis
306,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,grecur1,Great Curassow,Crax rubra,Crax,rubra
307,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,bubcur1,Blue-billed Curassow,Crax alberti,Crax,alberti
308,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,yekcur1,Yellow-knobbed Curassow,Crax daubentoni,Crax,daubentoni
309,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,blacur1,Black Curassow,Crax alector,Crax,alector
310,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,watcur1,Wattled Curassow,Crax globulosa,Crax,globulosa
311,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,bafcur1,Bare-faced Curassow,Crax fasciolata,Crax,fasciolata
312,Galliformes,Cracidae,"Guans, Chachalacas, and Curassows",cracid2,rebcur1,Red-billed Curassow,Crax blumenbachii,Crax,blumenbachii
313,Galliformes,Numididae,Guineafowl,numidi1,helgui,Helmeted Guineafowl,Numida meleagris,Numida,meleagris
314,Galliformes,Numididae,Guineafowl,numidi1,whbgui1,White-breasted Guineafowl,Agelastes meleagrides,Agelastes,meleagrides
315,Galliformes,Numididae,Guineafowl,numidi1,blagui1,Black Guineafowl,Agelastes niger,Agelastes,niger
316,Galliformes,Numididae,Guineafowl,numidi1,vulgui1,Vulturine Guineafowl,Acryllium vulturinum,Acryllium,vulturinum
317,Galliformes,Numididae,Guineafowl,numidi1,plugui1,Plumed Guineafowl,Guttera plumifera,Guttera,plumifera
318,Galliformes,Numididae,Guineafowl,numidi1,cregui1,Crested Guineafowl,Guttera pucherani,Guttera,pucherani
319,Galliformes,Odontophoridae,New World Quail,odonto1,stopar1,Stone Partridge,Ptilopachus petrosus,Ptilopachus,petrosus
320,Galliformes,Odontophoridae,New World Quail,odonto1,nahfra2,Nahan's Francolin,Ptilopachus nahani,Ptilopachus,nahani
321,Galliformes,Odontophoridae,New World Quail,odonto1,tafqua1,Tawny-faced Quail,Rhynchortyx cinctus,Rhynchortyx,cinctus
322,Galliformes,Odontophoridae,New World Quail,odonto1,mouqua,Mountain Quail,Oreortyx pictus,Oreortyx,pictus
323,Galliformes,Odontophoridae,New World Quail,odonto1,bewpar1,Bearded Wood-Partridge,Dendrortyx barbatus,Dendrortyx,barbatus
324,Galliformes,Odontophoridae,New World Quail,odonto1,ltwpar1,Long-tailed Wood-Partridge,Dendrortyx macroura,Dendrortyx,macroura
325,Galliformes,Odontophoridae,New World Quail,odonto1,bcwpar1,Buffy-crowned Wood-Partridge,Dendrortyx leucophrys,Dendrortyx,leucophrys
326,Galliformes,Odontophoridae,New World Quail,odonto1,banqua1,Banded Quail,Philortyx fasciatus,Philortyx,fasciatus
327,Galliformes,Odontophoridae,New World Quail,odonto1,norbob,Northern Bobwhite,Colinus virginianus,Colinus,virginianus
328,Galliformes,Odontophoridae,New World Quail,odonto1,bltbob1,Black-throated Bobwhite,Colinus nigrogularis,Colinus,nigrogularis
329,Galliformes,Odontophoridae,New World Quail,odonto1,crebob1,Crested Bobwhite,Colinus cristatus,Colinus,cristatus
330,Galliformes,Odontophoridae,New World Quail,odonto1,scaqua,Scaled Quail,Callipepla squamata,Callipepla,squamata
331,Galliformes,Odontophoridae,New World Quail,odonto1,elequa,Elegant Quail,Callipepla douglasii,Callipepla,douglasii
332,Galliformes,Odontophoridae,New World Quail,odonto1,calqua,California Quail,Callipepla californica,Callipepla,californica
333,Galliformes,Odontophoridae,New World Quail,odonto1,gamqua,Gambel's Quail,Callipepla gambelii,Callipepla,gambelii
334,Galliformes,Odontophoridae,New World Quail,odonto1,monqua,Montezuma Quail,Cyrtonyx montezumae,Cyrtonyx,montezumae
335,Galliformes,Odontophoridae,New World Quail,odonto1,ocequa1,Ocellated Quail,Cyrtonyx ocellatus,Cyrtonyx,ocellatus
336,Galliformes,Odontophoridae,New World Quail,odonto1,sinqua1,Singing Quail,Dactylortyx thoracicus,Dactylortyx,thoracicus
337,Galliformes,Odontophoridae,New World Quail,odonto1,mawqua1,Marbled Wood-Quail,Odontophorus gujanensis,Odontophorus,gujanensis
338,Galliformes,Odontophoridae,New World Quail,odonto1,swwqua1,Spot-winged Wood-Quail,Odontophorus capueira,Odontophorus,capueira
339,Galliformes,Odontophoridae,New World Quail,odonto1,bewqua1,Black-eared Wood-Quail,Odontophorus melanotis,Odontophorus,melanotis
340,Galliformes,Odontophoridae,New World Quail,odonto1,bfwqua1,Black-fronted Wood-Quail,Odontophorus atrifrons,Odontophorus,atrifrons
341,Galliformes,Odontophoridae,New World Quail,odonto1,rfwqua1,Rufous-fronted Wood-Quail,Odontophorus erythrops,Odontophorus,erythrops
342,Galliformes,Odontophoridae,New World Quail,odonto1,chwqua1,Chestnut Wood-Quail,Odontophorus hyperythrus,Odontophorus,hyperythrus
343,Galliformes,Odontophoridae,New World Quail,odonto1,dbwqua1,Dark-backed Wood-Quail,Odontophorus melanonotus,Odontophorus,melanonotus
344,Galliformes,Odontophoridae,New World Quail,odonto1,rbwqua1,Rufous-breasted Wood-Quail,Odontophorus speciosus,Odontophorus,speciosus
345,Galliformes,Odontophoridae,New World Quail,odonto1,tawqua1,Tacarcuna Wood-Quail,Odontophorus dialeucos,Odontophorus,dialeucos
346,Galliformes,Odontophoridae,New World Quail,odonto1,gowqua1,Gorgeted Wood-Quail,Odontophorus strophium,Odontophorus,strophium
347,Galliformes,Odontophoridae,New World Quail,odonto1,venwoq1,Venezuelan Wood-Quail,Odontophorus columbianus,Odontophorus,columbianus
348,Galliformes,Odontophoridae,New World Quail,odonto1,bbwqua1,Black-breasted Wood-Quail,Odontophorus leucolaemus,Odontophorus,leucolaemus
349,Galliformes,Odontophoridae,New World Quail,odonto1,sfwqua1,Stripe-faced Wood-Quail,Odontophorus balliviani,Odontophorus,balliviani
350,Galliformes,Odontophoridae,New World Quail,odonto1,stwqua1,Starred Wood-Quail,Odontophorus stellatus,Odontophorus,stellatus
351,Galliformes,Odontophoridae,New World Quail,odonto1,spwqua1,Spotted Wood-Quail,Odontophorus guttatus,Odontophorus,guttatus
352,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,udzpar1,Udzungwa Partridge,Xenoperdix udzungwensis,Xenoperdix,udzungwensis
353,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,ferpar2,Ferruginous Partridge,Caloperdix oculeus,Caloperdix,oculeus
354,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,crepar1,Crested Partridge,Rollulus rouloul,Rollulus,rouloul
355,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,blapar2,Black Partridge,Melanoperdix niger,Melanoperdix,niger
356,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,hilpar1,Hill Partridge,Arborophila torqueola,Arborophila,torqueola
357,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,sicpar1,Sichuan Partridge,Arborophila rufipectus,Arborophila,rufipectus
358,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,chbpar2,Chestnut-breasted Partridge,Arborophila mandellii,Arborophila,mandellii
359,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,whnpar2,White-necklaced Partridge,Arborophila gingica,Arborophila,gingica
360,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,rutpar1,Rufous-throated Partridge,Arborophila rufogularis,Arborophila,rufogularis
361,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,whcpar1,White-cheeked Partridge,Arborophila atrogularis,Arborophila,atrogularis
362,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,taipar1,Taiwan Partridge,Arborophila crudigularis,Arborophila,crudigularis
363,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,haipar1,Hainan Partridge,Arborophila ardens,Arborophila,ardens
364,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,chbpar1,Chestnut-bellied Partridge,Arborophila javanica,Arborophila,javanica
365,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,gybpar3,Malaysian Partridge,Arborophila campbelli,Arborophila,campbelli
366,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",phasia1,gybpar5,Roll's Partridge,Arborophila rolli,Arborophila,rolli
